,Zipcode,Population,Household Income,Year,state_fips,state,state_abbr,county,city
143991,92274,15118.0,27779.0,2018,6,California,CA,Riverside,Salton city
143992,92275,1406.0,32531.0,2022,6,California,CA,Imperial,Salton city
143993,92275,1043.0,25975.0,2021,6,California,CA,Imperial,Salton city
143994,92275,2531.0,24750.0,2020,6,California,CA,Imperial,Salton city
143995,92275,2632.0,30660.0,2019,6,California,CA,Imperial,Salton city
143996,92275,2456.0,27794.0,2018,6,California,CA,Imperial,Salton city
143997,92276,8242.0,68504.0,2022,6,California,CA,Riverside,Thousand palms
143998,92276,8052.0,56055.0,2021,6,California,CA,Riverside,Thousand palms
143999,92276,8158.0,58814.0,2020,6,California,CA,Riverside,Thousand palms
144000,92276,6748.0,52333.0,2019,6,California,CA,Riverside,Thousand palms
144001,92276,7772.0,44970.0,2018,6,California,CA,Riverside,Thousand palms
144002,92277,27370.0,50957.0,2022,6,California,CA,San Bernardino,Twentynine palms
144003,92277,26666.0,47049.0,2021,6,California,CA,San Bernardino,Twentynine palms
144004,92277,24464.0,41322.0,2020,6,California,CA,San Bernardino,Twentynine palms
144005,92277,23172.0,43080.0,2019,6,California,CA,San Bernardino,Twentynine palms
144006,92277,23517.0,40903.0,2018,6,California,CA,San Bernardino,Twentynine palms
144017,92281,2238.0,35020.0,2022,6,California,CA,Imperial,Westmorland
144018,92281,2548.0,33833.0,2021,6,California,CA,Imperial,Westmorland
144019,92281,2865.0,31935.0,2020,6,California,CA,Imperial,Westmorland
144020,92281,2591.0,33214.0,2019,6,California,CA,Imperial,Westmorland
144021,92281,2859.0,35809.0,2018,6,California,CA,Imperial,Westmorland
144022,92282,1361.0,70625.0,2022,6,California,CA,Riverside,White water
144023,92282,1274.0,42500.0,2021,6,California,CA,Riverside,White water
144024,92282,1440.0,41534.0,2020,6,California,CA,Riverside,White water
144025,92282,1372.0,38396.0,2019,6,California,CA,Riverside,White water
144026,92282,1373.0,37177.0,2018,6,California,CA,Riverside,White water
144027,92283,1967.0,33462.0,2022,6,California,CA,Imperial,Felicity
144028,92283,1918.0,26685.0,2021,6,California,CA,Imperial,Felicity
144029,92283,1730.0,27014.0,2020,6,California,CA,Imperial,Felicity
144030,92283,1684.0,22100.0,2019,6,California,CA,Imperial,Felicity
144031,92283,1694.0,23413.0,2018,6,California,CA,Imperial,Felicity
144032,92284,25741.0,50729.0,2022,6,California,CA,San Bernardino,Yucca valley
144033,92284,25832.0,50353.0,2021,6,California,CA,San Bernardino,Yucca valley
144034,92284,25791.0,45511.0,2020,6,California,CA,San Bernardino,Yucca valley
144035,92284,26182.0,42360.0,2019,6,California,CA,San Bernardino,Yucca valley
144036,92284,26085.0,41989.0,2018,6,California,CA,San Bernardino,Yucca valley
144037,92285,2726.0,39656.0,2022,6,California,CA,San Bernardino,Landers
144038,92285,2699.0,35732.0,2021,6,California,CA,San Bernardino,Landers
144039,92285,2440.0,35767.0,2020,6,California,CA,San Bernardino,Landers
144040,92285,2430.0,31810.0,2019,6,California,CA,San Bernardino,Landers
144041,92285,2142.0,31458.0,2018,6,California,CA,San Bernardino,Landers
144042,92301,38565.0,61709.0,2022,6,California,CA,San Bernardino,Adelanto
144043,92301,37571.0,57714.0,2021,6,California,CA,San Bernardino,Adelanto
144044,92301,34791.0,48819.0,2020,6,California,CA,San Bernardino,Adelanto
144045,92301,34250.0,44574.0,2019,6,California,CA,San Bernardino,Adelanto
144046,92301,33967.0,38591.0,2018,6,California,CA,San Bernardino,Adelanto
144052,92305,500.0,108000.0,2022,6,California,CA,San Bernardino,Angelus oaks
144053,92305,439.0,91016.0,2021,6,California,CA,San Bernardino,Angelus oaks
144054,92305,613.0,88846.0,2020,6,California,CA,San Bernardino,Angelus oaks
144055,92305,657.0,70250.0,2019,6,California,CA,San Bernardino,Angelus oaks
144056,92305,622.0,53854.0,2018,6,California,CA,San Bernardino,Angelus oaks
144057,92307,40534.0,71450.0,2022,6,California,CA,San Bernardino,Apple valley
144058,92307,40604.0,69595.0,2021,6,California,CA,San Bernardino,Apple valley
144059,92307,38848.0,59084.0,2020,6,California,CA,San Bernardino,Apple valley
144060,92307,39149.0,60732.0,2019,6,California,CA,San Bernardino,Apple valley
144061,92307,39273.0,58819.0,2018,6,California,CA,San Bernardino,Apple valley
144062,92308,43191.0,60717.0,2022,6,California,CA,San Bernardino,Apple valley
144063,92308,43079.0,57265.0,2021,6,California,CA,San Bernardino,Apple valley
144064,92308,42375.0,54738.0,2020,6,California,CA,San Bernardino,Apple valley
144065,92308,42207.0,52330.0,2019,6,California,CA,San Bernardino,Apple valley
144066,92308,41807.0,49098.0,2018,6,California,CA,San Bernardino,Apple valley
144067,92309,561.0,31786.0,2022,6,California,CA,San Bernardino,Baker
144068,92309,593.0,28933.0,2021,6,California,CA,San Bernardino,Baker
144069,92309,634.0,38750.0,2020,6,California,CA,San Bernardino,Baker
144070,92309,572.0,36528.0,2019,6,California,CA,San Bernardino,Baker
144071,92309,633.0,38750.0,2018,6,California,CA,San Bernardino,Baker
144072,92310,8967.0,63369.0,2022,6,California,CA,San Bernardino,Fort irwin
144073,92310,9100.0,58000.0,2021,6,California,CA,San Bernardino,Fort irwin
144074,92310,9573.0,55986.0,2020,6,California,CA,San Bernardino,Fort irwin
144075,92310,9872.0,54787.0,2019,6,California,CA,San Bernardino,Fort irwin
144076,92310,9086.0,53333.0,2018,6,California,CA,San Bernardino,Fort irwin
144077,92311,34226.0,57687.0,2022,6,California,CA,San Bernardino,Barstow
144078,92311,34204.0,49919.0,2021,6,California,CA,San Bernardino,Barstow
144079,92311,32619.0,46102.0,2020,6,California,CA,San Bernardino,Barstow
144080,92311,33454.0,43395.0,2019,6,California,CA,San Bernardino,Barstow
144081,92311,33612.0,42409.0,2018,6,California,CA,San Bernardino,Barstow
144087,92314,10658.0,70238.0,2022,6,California,CA,San Bernardino,Big bear city
144088,92314,10905.0,61034.0,2021,6,California,CA,San Bernardino,Big bear city
144089,92314,10684.0,56132.0,2020,6,California,CA,San Bernardino,Big bear city
144090,92314,11385.0,53932.0,2019,6,California,CA,San Bernardino,Big bear city
144091,92314,11361.0,51752.0,2018,6,California,CA,San Bernardino,Big bear city
144092,92315,5228.0,71653.0,2022,6,California,CA,San Bernardino,Big bear lake
144093,92315,5225.0,67547.0,2021,6,California,CA,San Bernardino,Big bear lake
144094,92315,5307.0,55061.0,2020,6,California,CA,San Bernardino,Big bear lake
144095,92315,5247.0,51155.0,2019,6,California,CA,San Bernardino,Big bear lake
144096,92315,5234.0,51083.0,2018,6,California,CA,San Bernardino,Big bear lake
144097,92316,30656.0,76161.0,2022,6,California,CA,San Bernardino,Bloomington
144098,92316,28593.0,68589.0,2021,6,California,CA,San Bernardino,Bloomington
144099,92316,29176.0,63529.0,2020,6,California,CA,San Bernardino,Bloomington
144100,92316,28704.0,57772.0,2019,6,California,CA,San Bernardino,Bloomington
144101,92316,28783.0,55603.0,2018,6,California,CA,San Bernardino,Bloomington
144104,92320,10366.0,74236.0,2022,6,California,CA,Riverside,Calimesa
144105,92320,10053.0,67835.0,2021,6,California,CA,Riverside,Calimesa
144106,92320,9022.0,61067.0,2020,6,California,CA,Riverside,Calimesa
144107,92320,8753.0,56051.0,2019,6,California,CA,Riverside,Calimesa
144108,92320,8597.0,52983.0,2018,6,California,CA,Riverside,Calimesa
144109,92321,784.0,47448.0,2022,6,California,CA,San Bernardino,Cedar glen
144110,92321,1010.0,43542.0,2021,6,California,CA,San Bernardino,Cedar glen
144111,92321,907.0,49018.0,2020,6,California,CA,San Bernardino,Cedar glen
144112,92321,1042.0,47222.0,2019,6,California,CA,San Bernardino,Cedar glen
144113,92321,1166.0,62171.0,2018,6,California,CA,San Bernardino,Cedar glen
144114,92324,57593.0,66836.0,2022,6,California,CA,San Bernardino,Grand terrace
144115,92324,57931.0,61070.0,2021,6,California,CA,San Bernardino,Grand terrace
144116,92324,59628.0,58589.0,2020,6,California,CA,San Bernardino,Grand terrace
144117,92324,59972.0,54435.0,2019,6,California,CA,San Bernardino,Grand terrace
144118,92324,59409.0,51105.0,2018,6,California,CA,San Bernardino,Grand terrace
144119,92325,8449.0,76200.0,2022,6,California,CA,San Bernardino,Crestline
144120,92325,8347.0,64549.0,2021,6,California,CA,San Bernardino,Crestline
144121,92325,8647.0,63707.0,2020,6,California,CA,San Bernardino,Crestline
144122,92325,7948.0,64667.0,2019,6,California,CA,San Bernardino,Crestline
144123,92325,8621.0,57153.0,2018,6,California,CA,San Bernardino,Crestline
144129,92328,1022.0,85956.0,2022,6,California,CA,Inyo,Death valley
144130,92328,1049.0,82750.0,2021,6,California,CA,Inyo,Death valley
144131,92328,578.0,90962.0,2020,6,California,CA,Inyo,Death valley
144132,92328,438.0,43750.0,2019,6,California,CA,Inyo,Death valley
144133,92328,354.0,34375.0,2018,6,California,CA,Inyo,Death valley
144139,92333,429.0,136875.0,2022,6,California,CA,San Bernardino,Fawnskin
144140,92333,462.0,117708.0,2021,6,California,CA,San Bernardino,Fawnskin
144141,92333,409.0,80000.0,2020,6,California,CA,San Bernardino,Fawnskin
144142,92333,392.0,74779.0,2019,6,California,CA,San Bernardino,Fawnskin
144143,92333,316.0,74706.0,2018,6,California,CA,San Bernardino,Fawnskin
144144,92335,96704.0,70082.0,2022,6,California,CA,San Bernardino,Fontana
144145,92335,97358.0,64946.0,2021,6,California,CA,San Bernardino,Fontana
144146,92335,99242.0,58070.0,2020,6,California,CA,San Bernardino,Fontana
144147,92335,99306.0,53099.0,2019,6,California,CA,San Bernardino,Fontana
144148,92335,99284.0,50730.0,2018,6,California,CA,San Bernardino,Fontana
144149,92336,100571.0,116942.0,2022,6,California,CA,San Bernardino,Fontana
144150,92336,98896.0,103200.0,2021,6,California,CA,San Bernardino,Fontana
144151,92336,98731.0,96447.0,2020,6,California,CA,San Bernardino,Fontana
144152,92336,98346.0,92569.0,2019,6,California,CA,San Bernardino,Fontana
144153,92336,96575.0,90172.0,2018,6,California,CA,San Bernardino,Fontana
144154,92337,37292.0,99414.0,2022,6,California,CA,San Bernardino,Fontana
144155,92337,38079.0,89965.0,2021,6,California,CA,San Bernardino,Fontana
144156,92337,39600.0,84649.0,2020,6,California,CA,San Bernardino,Fontana
144157,92337,39240.0,83081.0,2019,6,California,CA,San Bernardino,Fontana
144158,92337,38868.0,77087.0,2018,6,California,CA,San Bernardino,Fontana
144164,92339,1064.0,70795.0,2022,6,California,CA,San Bernardino,Forest falls
144165,92339,1146.0,77649.0,2021,6,California,CA,San Bernardino,Forest falls
144166,92339,1382.0,63661.0,2020,6,California,CA,San Bernardino,Forest falls
144167,92339,1077.0,73438.0,2019,6,California,CA,San Bernardino,Forest falls
144168,92339,1185.0,60625.0,2018,6,California,CA,San Bernardino,Forest falls
144174,92342,6317.0,99250.0,2022,6,California,CA,San Bernardino,Helendale
144175,92342,6347.0,81861.0,2021,6,California,CA,San Bernardino,Helendale
144176,92342,6725.0,75045.0,2020,6,California,CA,San Bernardino,Helendale
144177,92342,6737.0,69882.0,2019,6,California,CA,San Bernardino,Helendale
144178,92342,6508.0,75109.0,2018,6,California,CA,San Bernardino,Helendale
144179,92345,87476.0,64243.0,2022,6,California,CA,San Bernardino,Hesperia
144180,92345,87994.0,54881.0,2021,6,California,CA,San Bernardino,Hesperia
144181,92345,83731.0,51712.0,2020,6,California,CA,San Bernardino,Hesperia
144182,92345,82110.0,51118.0,2019,6,California,CA,San Bernardino,Hesperia
144183,92345,80808.0,50836.0,2018,6,California,CA,San Bernardino,Hesperia
144184,92346,60025.0,81571.0,2022,6,California,CA,San Bernardino,East highland
144185,92346,60133.0,74569.0,2021,6,California,CA,San Bernardino,East highland
144186,92346,63395.0,67823.0,2020,6,California,CA,San Bernardino,East highland
144187,92346,63857.0,66560.0,2019,6,California,CA,San Bernardino,East highland
144188,92346,61751.0,61823.0,2018,6,California,CA,San Bernardino,East highland
144189,92347,601.0,44063.0,2022,6,California,CA,San Bernardino,Hinkley
144190,92347,754.0,40923.0,2021,6,California,CA,San Bernardino,Hinkley
144191,92347,683.0,38140.0,2020,6,California,CA,San Bernardino,Hinkley
144192,92347,702.0,38438.0,2019,6,California,CA,San Bernardino,Hinkley
144193,92347,843.0,45168.0,2018,6,California,CA,San Bernardino,Hinkley
144194,92352,6147.0,104683.0,2022,6,California,CA,San Bernardino,Lake arrowhead
144195,92352,5382.0,97034.0,2021,6,California,CA,San Bernardino,Lake arrowhead
144196,92352,6319.0,89625.0,2020,6,California,CA,San Bernardino,Lake arrowhead
144197,92352,5578.0,82398.0,2019,6,California,CA,San Bernardino,Lake arrowhead
144198,92352,5729.0,79340.0,2018,6,California,CA,San Bernardino,Lake arrowhead
144199,92354,23054.0,72951.0,2022,6,California,CA,San Bernardino,Loma linda
144200,92354,22977.0,67776.0,2021,6,California,CA,San Bernardino,Loma linda
144201,92354,22991.0,59320.0,2020,6,California,CA,San Bernardino,Loma linda
144202,92354,22050.0,57855.0,2019,6,California,CA,San Bernardino,Loma linda
144203,92354,21679.0,54850.0,2018,6,California,CA,San Bernardino,Loma linda
144204,92356,7048.0,43780.0,2022,6,California,CA,San Bernardino,Lucerne valley
144205,92356,6901.0,36720.0,2021,6,California,CA,San Bernardino,Lucerne valley
144206,92356,6199.0,36701.0,2020,6,California,CA,San Bernardino,Lucerne valley
144207,92356,6573.0,31008.0,2019,6,California,CA,San Bernardino,Lucerne valley
144208,92356,6065.0,30513.0,2018,6,California,CA,San Bernardino,Lucerne valley
144209,92358,762.0,68750.0,2022,6,California,CA,San Bernardino,Lytle creek
144210,92358,843.0,63194.0,2021,6,California,CA,San Bernardino,Lytle creek
144211,92358,701.0,53403.0,2020,6,California,CA,San Bernardino,Lytle creek
144212,92358,722.0,32500.0,2019,6,California,CA,San Bernardino,Lytle creek
144213,92358,782.0,41100.0,2018,6,California,CA,San Bernardino,Lytle creek
144214,92359,9758.0,71384.0,2022,6,California,CA,San Bernardino,Mentone
144215,92359,9587.0,62891.0,2021,6,California,CA,San Bernardino,Mentone
144216,92359,9779.0,58250.0,2020,6,California,CA,San Bernardino,Mentone
144217,92359,9170.0,65352.0,2019,6,California,CA,San Bernardino,Mentone
144218,92359,9056.0,62306.0,2018,6,California,CA,San Bernardino,Mentone
144219,92363,5447.0,39155.0,2022,6,California,CA,San Bernardino,Needles
144220,92363,5312.0,33268.0,2021,6,California,CA,San Bernardino,Needles
144221,92363,5374.0,33479.0,2020,6,California,CA,San Bernardino,Needles
144222,92363,5348.0,33942.0,2019,6,California,CA,San Bernardino,Needles
144223,92363,5407.0,31958.0,2018,6,California,CA,San Bernardino,Needles
144229,92365,2393.0,59375.0,2022,6,California,CA,San Bernardino,Newberry springs
144230,92365,2485.0,55625.0,2021,6,California,CA,San Bernardino,Newberry springs
144231,92365,2527.0,55938.0,2020,6,California,CA,San Bernardino,Newberry springs
144232,92365,2733.0,53300.0,2019,6,California,CA,San Bernardino,Newberry springs
144233,92365,2792.0,55729.0,2018,6,California,CA,San Bernardino,Newberry springs
144234,92368,1018.0,43750.0,2022,6,California,CA,San Bernardino,Oro grande
144235,92368,1017.0,41442.0,2021,6,California,CA,San Bernardino,Oro grande
144236,92368,1058.0,36500.0,2020,6,California,CA,San Bernardino,Oro grande
144237,92368,1019.0,31000.0,2019,6,California,CA,San Bernardino,Oro grande
144238,92368,1100.0,32545.0,2018,6,California,CA,San Bernardino,Oro grande
144239,92371,21265.0,73410.0,2022,6,California,CA,San Bernardino,Phelan
144240,92371,21123.0,63605.0,2021,6,California,CA,San Bernardino,Phelan
144241,92371,20881.0,62143.0,2020,6,California,CA,San Bernardino,Phelan
144242,92371,18269.0,57692.0,2019,6,California,CA,San Bernardino,Phelan
144243,92371,17882.0,55153.0,2018,6,California,CA,San Bernardino,Phelan
144244,92372,5208.0,52296.0,2022,6,California,CA,San Bernardino,Pinon hills
144245,92372,5701.0,62542.0,2021,6,California,CA,San Bernardino,Pinon hills
144246,92372,5796.0,52500.0,2020,6,California,CA,San Bernardino,Pinon hills
144247,92372,6071.0,54493.0,2019,6,California,CA,San Bernardino,Pinon hills
144248,92372,6282.0,50964.0,2018,6,California,CA,San Bernardino,Pinon hills
144249,92373,33946.0,93886.0,2022,6,California,CA,San Bernardino,Redlands
144250,92373,32340.0,86430.0,2021,6,California,CA,San Bernardino,Redlands
144251,92373,32433.0,81557.0,2020,6,California,CA,San Bernardino,Redlands
144252,92373,33353.0,78484.0,2019,6,California,CA,San Bernardino,Redlands
144253,92373,33264.0,69818.0,2018,6,California,CA,San Bernardino,Redlands
144254,92374,44976.0,92821.0,2022,6,California,CA,San Bernardino,Redlands
144255,92374,45066.0,86132.0,2021,6,California,CA,San Bernardino,Redlands
144256,92374,44131.0,78191.0,2020,6,California,CA,San Bernardino,Redlands
144257,92374,43391.0,71245.0,2019,6,California,CA,San Bernardino,Redlands
144258,92374,43633.0,71297.0,2018,6,California,CA,San Bernardino,Redlands
144259,92376,85727.0,71825.0,2022,6,California,CA,San Bernardino,Rialto
144260,92376,86826.0,64478.0,2021,6,California,CA,San Bernardino,Rialto
144261,92376,86719.0,59416.0,2020,6,California,CA,San Bernardino,Rialto
144262,92376,86085.0,56013.0,2019,6,California,CA,San Bernardino,Rialto
144263,92376,87027.0,52618.0,2018,6,California,CA,San Bernardino,Rialto
144264,92377,20935.0,108973.0,2022,6,California,CA,San Bernardino,Rialto
144265,92377,20201.0,100625.0,2021,6,California,CA,San Bernardino,Rialto
144266,92377,20606.0,95953.0,2020,6,California,CA,San Bernardino,Rialto
144267,92377,20476.0,86784.0,2019,6,California,CA,San Bernardino,Rialto
144268,92377,19556.0,83384.0,2018,6,California,CA,San Bernardino,Rialto
144269,92382,4884.0,83303.0,2022,6,California,CA,San Bernardino,Arrowbear lake
144270,92382,4323.0,72331.0,2021,6,California,CA,San Bernardino,Arrowbear lake
144271,92382,4816.0,66011.0,2020,6,California,CA,San Bernardino,Arrowbear lake
144272,92382,4462.0,58750.0,2019,6,California,CA,San Bernardino,Arrowbear lake
144273,92382,4709.0,58073.0,2018,6,California,CA,San Bernardino,Arrowbear lake
144279,92386,2064.0,46597.0,2022,6,California,CA,San Bernardino,Sugarloaf
144280,92386,1943.0,40568.0,2021,6,California,CA,San Bernardino,Sugarloaf
144281,92386,2038.0,38378.0,2020,6,California,CA,San Bernardino,Sugarloaf
144282,92386,2248.0,41840.0,2019,6,California,CA,San Bernardino,Sugarloaf
144283,92386,2140.0,40714.0,2018,6,California,CA,San Bernardino,Sugarloaf
144284,92389,187.0,31563.0,2022,6,California,CA,Inyo,Tecopa
144285,92389,209.0,35227.0,2021,6,California,CA,Inyo,Tecopa
144286,92389,212.0,33173.0,2020,6,California,CA,Inyo,Tecopa
144287,92389,168.0,30577.0,2019,6,California,CA,Inyo,Tecopa
144288,92389,146.0,27625.0,2018,6,California,CA,Inyo,Tecopa
144289,92392,61859.0,73860.0,2022,6,California,CA,San Bernardino,Spring valley la
144290,92392,61014.0,66908.0,2021,6,California,CA,San Bernardino,Spring valley la
144291,92392,56938.0,61872.0,2020,6,California,CA,San Bernardino,Spring valley la
144292,92392,58393.0,62961.0,2019,6,California,CA,San Bernardino,Spring valley la
144293,92392,58204.0,57885.0,2018,6,California,CA,San Bernardino,Spring valley la
144294,92394,39939.0,73028.0,2022,6,California,CA,San Bernardino,George afb
144295,92394,39540.0,68767.0,2021,6,California,CA,San Bernardino,George afb
144296,92394,34836.0,61270.0,2020,6,California,CA,San Bernardino,George afb
144297,92394,34915.0,53107.0,2019,6,California,CA,San Bernardino,George afb
144298,92394,35365.0,53636.0,2018,6,California,CA,San Bernardino,George afb
144299,92397,5059.0,77171.0,2022,6,California,CA,San Bernardino,Wrightwood
144300,92397,5215.0,66591.0,2021,6,California,CA,San Bernardino,Wrightwood
144301,92397,4638.0,63705.0,2020,6,California,CA,San Bernardino,Wrightwood
144302,92397,4562.0,68640.0,2019,6,California,CA,San Bernardino,Wrightwood
144303,92397,4571.0,61496.0,2018,6,California,CA,San Bernardino,Wrightwood
144304,92398,1394.0,54122.0,2022,6,California,CA,San Bernardino,Yermo
144305,92398,1424.0,52259.0,2021,6,California,CA,San Bernardino,Yermo
144306,92398,1643.0,55572.0,2020,6,California,CA,San Bernardino,Yermo
144307,92398,2195.0,56757.0,2019,6,California,CA,San Bernardino,Yermo
144308,92398,2098.0,54073.0,2018,6,California,CA,San Bernardino,Yermo
144309,92399,55236.0,87457.0,2022,6,California,CA,San Bernardino,Yucaipa
144310,92399,55016.0,76311.0,2021,6,California,CA,San Bernardino,Yucaipa
144311,92399,55070.0,73647.0,2020,6,California,CA,San Bernardino,Yucaipa
144312,92399,54268.0,69745.0,2019,6,California,CA,San Bernardino,Yucaipa
144313,92399,54163.0,63984.0,2018,6,California,CA,San Bernardino,Yucaipa
144314,92401,2060.0,41447.0,2022,6,California,CA,San Bernardino,San bernardino
144315,92401,2085.0,38667.0,2021,6,California,CA,San Bernardino,San bernardino
144316,92401,1971.0,34167.0,2020,6,California,CA,San Bernardino,San bernardino
144317,92401,2257.0,22500.0,2019,6,California,CA,San Bernardino,San bernardino
144318,92401,1929.0,23295.0,2018,6,California,CA,San Bernardino,San bernardino
144319,92404,64090.0,62318.0,2022,6,California,CA,San Bernardino,San bernardino
144320,92404,64146.0,55381.0,2021,6,California,CA,San Bernardino,San bernardino
144321,92404,63261.0,49799.0,2020,6,California,CA,San Bernardino,San bernardino
144322,92404,62915.0,46770.0,2019,6,California,CA,San Bernardino,San bernardino
144323,92404,61216.0,44474.0,2018,6,California,CA,San Bernardino,San bernardino
144324,92405,31550.0,55282.0,2022,6,California,CA,San Bernardino,Muscoy
144325,92405,30930.0,45478.0,2021,6,California,CA,San Bernardino,Muscoy
144326,92405,30782.0,41631.0,2020,6,California,CA,San Bernardino,Muscoy
144327,92405,30112.0,42022.0,2019,6,California,CA,San Bernardino,Muscoy
144328,92405,30511.0,39681.0,2018,6,California,CA,San Bernardino,Muscoy
144329,92407,67207.0,83724.0,2022,6,California,CA,San Bernardino,San bernardino
144330,92407,68662.0,76743.0,2021,6,California,CA,San Bernardino,San bernardino
144331,92407,67866.0,72281.0,2020,6,California,CA,San Bernardino,San bernardino
144332,92407,68545.0,68281.0,2019,6,California,CA,San Bernardino,San bernardino
144333,92407,69222.0,63171.0,2018,6,California,CA,San Bernardino,San bernardino
144334,92408,12478.0,57793.0,2022,6,California,CA,San Bernardino,San bernardino
144335,92408,12169.0,56683.0,2021,6,California,CA,San Bernardino,San bernardino
144336,92408,14312.0,57197.0,2020,6,California,CA,San Bernardino,San bernardino
144337,92408,13635.0,42595.0,2019,6,California,CA,San Bernardino,San bernardino
144338,92408,14434.0,39472.0,2018,6,California,CA,San Bernardino,San bernardino
144339,92410,48398.0,50477.0,2022,6,California,CA,San Bernardino,San bernardino
144340,92410,46615.0,45741.0,2021,6,California,CA,San Bernardino,San bernardino
144341,92410,44685.0,41060.0,2020,6,California,CA,San Bernardino,San bernardino
144342,92410,45052.0,35358.0,2019,6,California,CA,San Bernardino,San bernardino
144343,92410,45641.0,30072.0,2018,6,California,CA,San Bernardino,San bernardino
144344,92411,26915.0,54053.0,2022,6,California,CA,San Bernardino,San bernardino
144345,92411,26895.0,52281.0,2021,6,California,CA,San Bernardino,San bernardino
144346,92411,26361.0,44129.0,2020,6,California,CA,San Bernardino,San bernardino
144347,92411,25650.0,41984.0,2019,6,California,CA,San Bernardino,San bernardino
144348,92411,26563.0,40539.0,2018,6,California,CA,San Bernardino,San bernardino
144349,92501,22136.0,78750.0,2022,6,California,CA,Riverside,Riverside
144350,92501,21610.0,71980.0,2021,6,California,CA,Riverside,Riverside
144351,92501,21967.0,71204.0,2020,6,California,CA,Riverside,Riverside
144352,92501,21590.0,61630.0,2019,6,California,CA,Riverside,Riverside
144353,92501,21656.0,56239.0,2018,6,California,CA,Riverside,Riverside
144354,92503,88617.0,87042.0,2022,6,California,CA,Riverside,Riverside
144355,92503,90256.0,80594.0,2021,6,California,CA,Riverside,Riverside
144356,92503,93032.0,75415.0,2020,6,California,CA,Riverside,Riverside
144357,92503,95551.0,71542.0,2019,6,California,CA,Riverside,Riverside
144358,92503,94512.0,66579.0,2018,6,California,CA,Riverside,Riverside
144359,92504,57636.0,83139.0,2022,6,California,CA,Riverside,Riverside
144360,92504,58173.0,73153.0,2021,6,California,CA,Riverside,Riverside
144361,92504,62423.0,69531.0,2020,6,California,CA,Riverside,Riverside
144362,92504,59896.0,63581.0,2019,6,California,CA,Riverside,Riverside
144363,92504,59556.0,62699.0,2018,6,California,CA,Riverside,Riverside
144364,92505,52696.0,81217.0,2022,6,California,CA,Riverside,Riverside
144365,92505,52807.0,72721.0,2021,6,California,CA,Riverside,Riverside
144366,92505,54706.0,71139.0,2020,6,California,CA,Riverside,Riverside
144367,92505,53282.0,70854.0,2019,6,California,CA,Riverside,Riverside
144368,92505,51322.0,64505.0,2018,6,California,CA,Riverside,Riverside
144369,92506,44344.0,115246.0,2022,6,California,CA,Riverside,Riverside
144370,92506,43900.0,107085.0,2021,6,California,CA,Riverside,Riverside
144371,92506,45699.0,101670.0,2020,6,California,CA,Riverside,Riverside
144372,92506,46241.0,98111.0,2019,6,California,CA,Riverside,Riverside
144373,92506,45854.0,91216.0,2018,6,California,CA,Riverside,Riverside
144374,92507,60949.0,67203.0,2022,6,California,CA,Riverside,Riverside
144375,92507,59767.0,61410.0,2021,6,California,CA,Riverside,Riverside
144376,92507,59612.0,54701.0,2020,6,California,CA,Riverside,Riverside
144377,92507,59152.0,51288.0,2019,6,California,CA,Riverside,Riverside
144378,92507,57886.0,48872.0,2018,6,California,CA,Riverside,Riverside
144379,92508,36500.0,141449.0,2022,6,California,CA,Riverside,Riverside
144380,92508,36191.0,129794.0,2021,6,California,CA,Riverside,Riverside
144381,92508,38518.0,121021.0,2020,6,California,CA,Riverside,Riverside
144382,92508,38428.0,116976.0,2019,6,California,CA,Riverside,Riverside
144383,92508,39225.0,104668.0,2018,6,California,CA,Riverside,Riverside
144384,92509,80325.0,89640.0,2022,6,California,CA,Riverside,Rubidoux
144385,92509,80036.0,81747.0,2021,6,California,CA,Riverside,Rubidoux
144386,92509,82377.0,76568.0,2020,6,California,CA,Riverside,Rubidoux
144387,92509,81383.0,68210.0,2019,6,California,CA,Riverside,Rubidoux
144388,92509,81214.0,66232.0,2018,6,California,CA,Riverside,Rubidoux
144389,92518,1132.0,86544.0,2022,6,California,CA,Riverside,March air force
144390,92518,1103.0,85435.0,2021,6,California,CA,Riverside,March air force
144391,92518,1266.0,75741.0,2020,6,California,CA,Riverside,March air force
144392,92518,1021.0,70365.0,2019,6,California,CA,Riverside,March air force
144393,92518,1186.0,74741.0,2018,6,California,CA,Riverside,March air force
144394,92530,58249.0,77569.0,2022,6,California,CA,Riverside,Lake elsinore
144395,92530,58927.0,70714.0,2021,6,California,CA,Riverside,Lake elsinore
144396,92530,56442.0,64270.0,2020,6,California,CA,Riverside,Lake elsinore
144397,92530,58184.0,57286.0,2019,6,California,CA,Riverside,Lake elsinore
144398,92530,56511.0,55399.0,2018,6,California,CA,Riverside,Lake elsinore
144399,92532,27454.0,107765.0,2022,6,California,CA,Riverside,Lake elsinore
144400,92532,26840.0,94752.0,2021,6,California,CA,Riverside,Lake elsinore
144401,92532,25333.0,92288.0,2020,6,California,CA,Riverside,Lake elsinore
144402,92532,25923.0,87636.0,2019,6,California,CA,Riverside,Lake elsinore
144403,92532,25475.0,85181.0,2018,6,California,CA,Riverside,Lake elsinore
144404,92536,2569.0,62703.0,2022,6,California,CA,Riverside,Aguanga
144405,92536,2401.0,65509.0,2021,6,California,CA,Riverside,Aguanga
144406,92536,2639.0,48182.0,2020,6,California,CA,Riverside,Aguanga
